id,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,ended,endedLastChangedAt,idx,idxLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,start,startLastChangedAt
01HVT1TA9Y5H7C0R59AR8F3F8E,4,2024-04-19T02:08:55.614334172Z,Round 5 / 12,2024-04-19T02:08:55.614334172Z,1,2024-04-19T02:09:05.118261366Z,true,2024-04-19T02:14:45.904840226Z,5,2024-04-19T02:08:55.614334172Z,Chat,2024-04-19T02:08:55.614334172Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:08:55.614334172Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:08:55.614334172Z,true,2024-04-19T02:13:52.572947759Z
01HVT1TADAYFEDNG0NBY6R7ZTD,1,2024-04-19T02:08:55.722589512Z,Round 2 / 12,2024-04-19T02:08:55.722589512Z,1,2024-04-19T02:09:05.487924294Z,true,2024-04-19T02:11:20.981026765Z,2,2024-04-19T02:08:55.722589512Z,Chat,2024-04-19T02:08:55.722589512Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:08:55.722589512Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:08:55.722589512Z,true,2024-04-19T02:10:44.308954062Z
01HVT1TAH614VYBWEGTY8AKHXH,8,2024-04-19T02:08:55.846825973Z,Round 9 / 12,2024-04-19T02:08:55.846825973Z,1,2024-04-19T02:09:06.511960028Z,true,2024-04-19T02:17:56.575474549Z,9,2024-04-19T02:08:55.846825973Z,Chat,2024-04-19T02:08:55.846825973Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:08:55.846825973Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:08:55.846825973Z,true,2024-04-19T02:17:01.149963105Z
01HVT1TAMG1SEC3H8MN04QKP69,9,2024-04-19T02:08:55.952320601Z,Round 10 / 12,2024-04-19T02:08:55.952320601Z,1,2024-04-19T02:09:08.07837824Z,true,2024-04-19T02:19:02.053820309Z,10,2024-04-19T02:08:55.952320601Z,Chat,2024-04-19T02:08:55.952320601Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:08:55.952320601Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:08:55.952320601Z,true,2024-04-19T02:18:01.416164166Z
01HVT1TAQPGMYBF067P7RQF7QY,10,2024-04-19T02:08:56.054906696Z,Round 11 / 12,2024-04-19T02:08:56.054906696Z,1,2024-04-19T02:09:08.947003013Z,true,2024-04-19T02:19:51.604389196Z,11,2024-04-19T02:08:56.054906696Z,Chat,2024-04-19T02:08:56.054906696Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:08:56.054906696Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:08:56.054906696Z,true,2024-04-19T02:19:08.540985785Z
01HVT1VR2S7A9YCNXPR1XR1B5R,0,2024-04-19T02:09:42.489725585Z,Round 1 / 12,2024-04-19T02:09:42.489725585Z,1,2024-04-19T02:09:51.699346138Z,true,2024-04-19T02:11:08.225332569Z,1,2024-04-19T02:09:42.489725585Z,Chat,2024-04-19T02:09:42.489725585Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:42.489725585Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:42.489725585Z,true,2024-04-19T02:09:57.547406087Z
01HVT1VR6EDQBJ70K0D2ZQDRTM,3,2024-04-19T02:09:42.606860321Z,Round 4 / 12,2024-04-19T02:09:42.606860321Z,1,2024-04-19T02:09:51.967312418Z,true,2024-04-19T02:15:03.797488979Z,4,2024-04-19T02:09:42.606860321Z,Chat,2024-04-19T02:09:42.606860321Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:42.606860321Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:42.606860321Z,true,2024-04-19T02:13:56.223887198Z
01HVT1VRB7R1MN2VWQPCP56DQ8,2,2024-04-19T02:09:42.759974155Z,Round 3 / 12,2024-04-19T02:09:42.759974155Z,1,2024-04-19T02:09:52.404333924Z,true,2024-04-19T02:13:53.087026432Z,3,2024-04-19T02:09:42.759974155Z,Chat,2024-04-19T02:09:42.759974155Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:42.759974155Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:42.759974155Z,true,2024-04-19T02:12:42.529639629Z
01HVT1VRGAT1VTRECQDTHQFTZ8,1,2024-04-19T02:09:42.923046233Z,Round 2 / 12,2024-04-19T02:09:42.923046233Z,1,2024-04-19T02:09:52.683180858Z,true,2024-04-19T02:12:24.706373102Z,2,2024-04-19T02:09:42.923046233Z,Chat,2024-04-19T02:09:42.923046233Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:42.923046233Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:42.923046233Z,true,2024-04-19T02:11:08.757379833Z
01HVT1VRN34Z68EY4EQMC6FM4C,5,2024-04-19T02:09:43.075132208Z,Round 6 / 12,2024-04-19T02:09:43.075132208Z,1,2024-04-19T02:09:53.002399404Z,true,2024-04-19T02:17:12.670416432Z,6,2024-04-19T02:09:43.075132208Z,Chat,2024-04-19T02:09:43.075132208Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:43.075132208Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:43.075132208Z,true,2024-04-19T02:16:13.020304881Z
01HVT1VRRKJ79PSPVRKT464677,6,2024-04-19T02:09:43.187313976Z,Round 7 / 12,2024-04-19T02:09:43.187313976Z,1,2024-04-19T02:09:53.310771298Z,true,2024-04-19T02:18:07.84434338Z,7,2024-04-19T02:09:43.187313976Z,Chat,2024-04-19T02:09:43.187313976Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:43.187313976Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:43.187313976Z,true,2024-04-19T02:17:18.895004991Z
01HVT1VRXA277DJSAQ5CCM50Q5,7,2024-04-19T02:09:43.338507248Z,Round 8 / 12,2024-04-19T02:09:43.338507248Z,1,2024-04-19T02:09:53.623023806Z,true,2024-04-19T02:19:16.748237902Z,8,2024-04-19T02:09:43.338507248Z,Chat,2024-04-19T02:09:43.338507248Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:43.338507248Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:43.338507248Z,true,2024-04-19T02:18:10.874369305Z
01HVT1VS298FBWG3D6STCJZTQE,11,2024-04-19T02:09:43.497798005Z,Round 12 / 12,2024-04-19T02:09:43.497798005Z,1,2024-04-19T02:09:53.945007214Z,true,2024-04-19T02:21:52.104472523Z,12,2024-04-19T02:09:43.497798005Z,Chat,2024-04-19T02:09:43.497798005Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:43.497798005Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:43.497798005Z,true,2024-04-19T02:21:15.767123096Z
01HVT1VS8BQXRD5YMPCRZ8YM63,8,2024-04-19T02:09:43.691474136Z,Round 9 / 12,2024-04-19T02:09:43.691474136Z,1,2024-04-19T02:09:54.388585217Z,true,2024-04-19T02:20:02.934895319Z,9,2024-04-19T02:09:43.691474136Z,Chat,2024-04-19T02:09:43.691474136Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:43.691474136Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:43.691474136Z,true,2024-04-19T02:19:18.472852856Z
01HVT1VSBMKDYXEW4TKTXBV40N,10,2024-04-19T02:09:43.796519343Z,Round 11 / 12,2024-04-19T02:09:43.796519343Z,1,2024-04-19T02:09:54.735377924Z,true,2024-04-19T02:21:14.834315783Z,11,2024-04-19T02:09:43.796519343Z,Chat,2024-04-19T02:09:43.796519343Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:43.796519343Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:43.796519343Z,true,2024-04-19T02:20:39.818920612Z
01HVT1VSFSEPZKJPVVJBZPG7RB,9,2024-04-19T02:09:43.929194566Z,Round 10 / 12,2024-04-19T02:09:43.929194566Z,1,2024-04-19T02:09:55.000043292Z,true,2024-04-19T02:20:39.359405761Z,10,2024-04-19T02:09:43.929194566Z,Chat,2024-04-19T02:09:43.929194566Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:43.929194566Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:43.929194566Z,true,2024-04-19T02:20:04.642636497Z
01HVT1VSRM699M7YGFJZZ1Z0SK,4,2024-04-19T02:09:44.212644955Z,Round 5 / 12,2024-04-19T02:09:44.212644955Z,1,2024-04-19T02:09:55.501016493Z,true,2024-04-19T02:16:11.845928309Z,5,2024-04-19T02:09:44.212644955Z,Chat,2024-04-19T02:09:44.212644955Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:09:44.212644955Z,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:09:44.212644955Z,true,2024-04-19T02:15:05.147265815Z
01HVT1YWM5A5N5R0DZP9HMSSPY,0,2024-04-19T02:11:25.445956805Z,Round 1 / 12,2024-04-19T02:11:25.445956805Z,1,2024-04-19T02:11:34.255327184Z,true,2024-04-19T02:13:51.598851096Z,1,2024-04-19T02:11:25.445956805Z,Chat,2024-04-19T02:11:25.445956805Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:25.445956805Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:25.445956805Z,true,2024-04-19T02:11:41.489551093Z
01HVT1YWS1V73651AP78ZQ51B7,1,2024-04-19T02:11:25.601926Z,Round 2 / 12,2024-04-19T02:11:25.601926Z,1,2024-04-19T02:11:34.598699391Z,true,2024-04-19T02:15:00.541800396Z,2,2024-04-19T02:11:25.601926Z,Chat,2024-04-19T02:11:25.601926Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:25.601926Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:25.601926Z,true,2024-04-19T02:13:53.468949642Z
01HVT1YWY5B2QASRS0QRGZ9HJY,2,2024-04-19T02:11:25.765337447Z,Round 3 / 12,2024-04-19T02:11:25.765337447Z,1,2024-04-19T02:11:34.920809547Z,true,2024-04-19T02:16:07.152387855Z,3,2024-04-19T02:11:25.765337447Z,Chat,2024-04-19T02:11:25.765337447Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:25.765337447Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:25.765337447Z,true,2024-04-19T02:15:04.020180465Z
01HVT1YX2BCMNHTJFFZ7T995A5,4,2024-04-19T02:11:25.89909436Z,Round 5 / 12,2024-04-19T02:11:25.89909436Z,1,2024-04-19T02:11:34.920809547Z,true,2024-04-19T02:18:09.676196996Z,5,2024-04-19T02:11:25.89909436Z,Chat,2024-04-19T02:11:25.89909436Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:25.89909436Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:25.89909436Z,true,2024-04-19T02:17:03.325781003Z
01HVT1YX6GEWF4CDMYF15981K2,3,2024-04-19T02:11:26.032868986Z,Round 4 / 12,2024-04-19T02:11:26.032868986Z,1,2024-04-19T02:11:35.881393256Z,true,2024-04-19T02:17:00.374760381Z,4,2024-04-19T02:11:26.032868986Z,Chat,2024-04-19T02:11:26.032868986Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:26.032868986Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:26.032868986Z,true,2024-04-19T02:16:10.466423038Z
01HVT1YXBCX0KYFS82WCPTAN43,5,2024-04-19T02:11:26.188342727Z,Round 6 / 12,2024-04-19T02:11:26.188342727Z,1,2024-04-19T02:11:36.196382152Z,true,2024-04-19T02:19:13.650081806Z,6,2024-04-19T02:11:26.188342727Z,Chat,2024-04-19T02:11:26.188342727Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:26.188342727Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:26.188342727Z,true,2024-04-19T02:18:12.049134799Z
01HVT1YXGD7N2H6VQTY0X7YG2W,6,2024-04-19T02:11:26.349829965Z,Round 7 / 12,2024-04-19T02:11:26.349829965Z,1,2024-04-19T02:11:36.482923535Z,true,2024-04-19T02:20:07.213214755Z,7,2024-04-19T02:11:26.349829965Z,Chat,2024-04-19T02:11:26.349829965Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:26.349829965Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:26.349829965Z,true,2024-04-19T02:19:16.883238593Z
01HVT1YXN1QQC6WZMAHTA545AC,8,2024-04-19T02:11:26.497704743Z,Round 9 / 12,2024-04-19T02:11:26.497704743Z,1,2024-04-19T02:11:36.794022897Z,true,2024-04-19T02:21:14.948641261Z,9,2024-04-19T02:11:26.497704743Z,Chat,2024-04-19T02:11:26.497704743Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:26.497704743Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:26.497704743Z,true,2024-04-19T02:20:50.057896426Z
01HVT1YXSRD6ZAQNH2KXWQ02SD,7,2024-04-19T02:11:26.648482431Z,Round 8 / 12,2024-04-19T02:11:26.648482431Z,1,2024-04-19T02:11:37.893641995Z,true,2024-04-19T02:20:49.65789088Z,8,2024-04-19T02:11:26.648482431Z,Chat,2024-04-19T02:11:26.648482431Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:26.648482431Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:26.648482431Z,true,2024-04-19T02:20:09.809051734Z
01HVT1YXZ1ZM7G638DYGDB6PWM,9,2024-04-19T02:11:26.8172473Z,Round 10 / 12,2024-04-19T02:11:26.8172473Z,1,2024-04-19T02:11:38.778371111Z,true,2024-04-19T02:21:41.387582288Z,10,2024-04-19T02:11:26.8172473Z,Chat,2024-04-19T02:11:26.8172473Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:26.8172473Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:26.8172473Z,true,2024-04-19T02:21:16.071205627Z
01HVT1YY3BERJTJT54SCR0C88W,10,2024-04-19T02:11:26.955597719Z,Round 11 / 12,2024-04-19T02:11:26.955597719Z,1,2024-04-19T02:11:39.087091715Z,true,2024-04-19T02:22:05.376181179Z,11,2024-04-19T02:11:26.955597719Z,Chat,2024-04-19T02:11:26.955597719Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:26.955597719Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:26.955597719Z,true,2024-04-19T02:21:41.620920383Z
01HVT1YYCS16SQE84B17PE8YE9,11,2024-04-19T02:11:27.257420097Z,Round 12 / 12,2024-04-19T02:11:27.257420097Z,1,2024-04-19T02:11:39.352542364Z,true,2024-04-19T02:22:32.736126797Z,12,2024-04-19T02:11:27.257420097Z,Chat,2024-04-19T02:11:27.257420097Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:11:27.257420097Z,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:11:27.257420097Z,true,2024-04-19T02:22:05.74749069Z
01HVT24KTW17NGRWCM619HFK3F,0,2024-04-19T02:14:33.05263567Z,Round 1 / 12,2024-04-19T02:14:33.05263567Z,1,2024-04-19T02:14:38.982528434Z,true,2024-04-19T02:16:05.862633899Z,1,2024-04-19T02:14:33.05263567Z,Chat,2024-04-19T02:14:33.05263567Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.05263567Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.05263567Z,true,2024-04-19T02:14:45.06823823Z
01HVT24KXXNSF8CAZS0GSSFCA4,1,2024-04-19T02:14:33.149256915Z,Round 2 / 12,2024-04-19T02:14:33.149256915Z,1,2024-04-19T02:14:39.641441561Z,true,2024-04-19T02:17:03.517717272Z,2,2024-04-19T02:14:33.149256915Z,Chat,2024-04-19T02:14:33.149256915Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.149256915Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.149256915Z,true,2024-04-19T02:16:10.014690423Z
01HVT24M21Y670NSPHPTJYFF20,2,2024-04-19T02:14:33.281598281Z,Round 3 / 12,2024-04-19T02:14:33.281598281Z,1,2024-04-19T02:14:40.750258149Z,true,2024-04-19T02:18:11.770531904Z,3,2024-04-19T02:14:33.281598281Z,Chat,2024-04-19T02:14:33.281598281Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.281598281Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.281598281Z,true,2024-04-19T02:17:07.54749069Z
01HVT24M6S5QT5SHQCKZE4T80X,3,2024-04-19T02:14:33.433225709Z,Round 4 / 12,2024-04-19T02:14:33.433225709Z,1,2024-04-19T02:14:40.534403011Z,true,2024-04-19T02:19:07.059815308Z,4,2024-04-19T02:14:33.433225709Z,Chat,2024-04-19T02:14:33.433225709Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.433225709Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.433225709Z,true,2024-04-19T02:18:13.922709469Z
01HVT24MB9MR9JRPJ8T76FAAXG,5,2024-04-19T02:14:33.577877552Z,Round 6 / 12,2024-04-19T02:14:33.577877552Z,1,2024-04-19T02:14:40.840370155Z,true,2024-04-19T02:20:48.107538672Z,6,2024-04-19T02:14:33.577877552Z,Chat,2024-04-19T02:14:33.577877552Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.577877552Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.577877552Z,true,2024-04-19T02:20:01.651512711Z
01HVT24MEFBP44X8QDE0A4N7VK,4,2024-04-19T02:14:33.680030838Z,Round 5 / 12,2024-04-19T02:14:33.680030838Z,1,2024-04-19T02:14:41.210297553Z,true,2024-04-19T02:19:59.295577204Z,5,2024-04-19T02:14:33.680030838Z,Chat,2024-04-19T02:14:33.680030838Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.680030838Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.680030838Z,true,2024-04-19T02:19:11.428129887Z
01HVT24MHW2015577D1D07W0TK,6,2024-04-19T02:14:33.788830561Z,Round 7 / 12,2024-04-19T02:14:33.788830561Z,1,2024-04-19T02:14:41.544388452Z,true,2024-04-19T02:21:23.472349823Z,7,2024-04-19T02:14:33.788830561Z,Chat,2024-04-19T02:14:33.788830561Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.788830561Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.788830561Z,true,2024-04-19T02:20:48.825282833Z
01HVT24MN6CKMA0FD2YWJ7Q6DY,7,2024-04-19T02:14:33.894120115Z,Round 8 / 12,2024-04-19T02:14:33.894120115Z,1,2024-04-19T02:14:41.732076437Z,true,2024-04-19T02:21:55.13471249Z,8,2024-04-19T02:14:33.894120115Z,Chat,2024-04-19T02:14:33.894120115Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:33.894120115Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:33.894120115Z,true,2024-04-19T02:21:23.720444677Z
01HVT24MS2MY454J12F296TZ8E,8,2024-04-19T02:14:34.019003514Z,Round 9 / 12,2024-04-19T02:14:34.019003514Z,1,2024-04-19T02:14:41.943509389Z,true,2024-04-19T02:22:32.534185614Z,9,2024-04-19T02:14:34.019003514Z,Chat,2024-04-19T02:14:34.019003514Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:34.019003514Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:34.019003514Z,true,2024-04-19T02:21:56.465497156Z
01HVT24MWF0KMZRTZFHA2JQDW2,10,2024-04-19T02:14:34.12773409Z,Round 11 / 12,2024-04-19T02:14:34.12773409Z,1,2024-04-19T02:14:43.129581789Z,true,2024-04-19T02:23:08.526196341Z,11,2024-04-19T02:14:34.12773409Z,Chat,2024-04-19T02:14:34.12773409Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:34.12773409Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:34.12773409Z,true,2024-04-19T02:22:48.097417638Z
01HVT24MZV594VFSTGTWCCXAC7,9,2024-04-19T02:14:34.235628269Z,Round 10 / 12,2024-04-19T02:14:34.235628269Z,1,2024-04-19T02:14:44.018935267Z,true,2024-04-19T02:22:47.860382304Z,10,2024-04-19T02:14:34.235628269Z,Chat,2024-04-19T02:14:34.235628269Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:34.235628269Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:34.235628269Z,true,2024-04-19T02:22:33.112391065Z
01HVT24N731QKREB21XMD264Y6,11,2024-04-19T02:14:34.467169205Z,Round 12 / 12,2024-04-19T02:14:34.467169205Z,1,2024-04-19T02:14:45.58283075Z,true,2024-04-19T02:23:26.512703691Z,12,2024-04-19T02:14:34.467169205Z,Chat,2024-04-19T02:14:34.467169205Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:14:34.467169205Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:14:34.467169205Z,true,2024-04-19T02:23:09.003507377Z
01HVT25SQM5FM5RS201TRAQN1R,4,2024-04-19T02:15:11.861062439Z,Round 5 / 12,2024-04-19T02:15:11.861062439Z,1,2024-04-19T02:15:16.751865149Z,true,2024-04-19T02:20:10.48132502Z,5,2024-04-19T02:15:11.861062439Z,Chat,2024-04-19T02:15:11.861062439Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:11.861062439Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:11.861062439Z,true,2024-04-19T02:19:23.242490865Z
01HVT25SV6VP40DRP9VAKF5HH9,1,2024-04-19T02:15:11.974876667Z,Round 2 / 12,2024-04-19T02:15:11.974876667Z,1,2024-04-19T02:15:17.261560898Z,true,2024-04-19T02:17:21.14460886Z,2,2024-04-19T02:15:11.974876667Z,Chat,2024-04-19T02:15:11.974876667Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:11.974876667Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:11.974876667Z,true,2024-04-19T02:16:20.471508293Z
01HVT25SZGCV2NDH0A4M7HYSX9,5,2024-04-19T02:15:12.112937286Z,Round 6 / 12,2024-04-19T02:15:12.112937286Z,1,2024-04-19T02:15:17.457412588Z,true,2024-04-19T02:20:43.595536929Z,6,2024-04-19T02:15:12.112937286Z,Chat,2024-04-19T02:15:12.112937286Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.112937286Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.112937286Z,true,2024-04-19T02:20:12.43473617Z
01HVT25T2G96BK38KM2P741RAP,2,2024-04-19T02:15:12.208641029Z,Round 3 / 12,2024-04-19T02:15:12.208641029Z,1,2024-04-19T02:15:17.644330269Z,true,2024-04-19T02:18:12.764310633Z,3,2024-04-19T02:15:12.208641029Z,Chat,2024-04-19T02:15:12.208641029Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.208641029Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.208641029Z,true,2024-04-19T02:17:24.374946245Z
01HVT25T5RQC3VMMCXJVENXFE8,3,2024-04-19T02:15:12.312121543Z,Round 4 / 12,2024-04-19T02:15:12.312121543Z,1,2024-04-19T02:15:17.905184406Z,true,2024-04-19T02:19:20.047026712Z,4,2024-04-19T02:15:12.312121543Z,Chat,2024-04-19T02:15:12.312121543Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.312121543Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.312121543Z,true,2024-04-19T02:18:15.494531884Z
01HVT25T8WRNRRAT7BGYN2B79K,0,2024-04-19T02:15:12.41300891Z,Round 1 / 12,2024-04-19T02:15:12.41300891Z,1,2024-04-19T02:15:18.41992404Z,true,2024-04-19T02:16:16.470492168Z,1,2024-04-19T02:15:12.41300891Z,Chat,2024-04-19T02:15:12.41300891Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.41300891Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.41300891Z,true,2024-04-19T02:15:23.774507211Z
01HVT25TC3B0BW1VMZ6VH8SX0Y,6,2024-04-19T02:15:12.515928089Z,Round 7 / 12,2024-04-19T02:15:12.515928089Z,1,2024-04-19T02:15:18.507684186Z,true,2024-04-19T02:21:18.042688657Z,7,2024-04-19T02:15:12.515928089Z,Chat,2024-04-19T02:15:12.515928089Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.515928089Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.515928089Z,true,2024-04-19T02:20:43.84040135Z
01HVT25TFG14JR12M37M48YDVS,7,2024-04-19T02:15:12.62470417Z,Round 8 / 12,2024-04-19T02:15:12.62470417Z,1,2024-04-19T02:15:18.89821842Z,true,2024-04-19T02:21:53.596379023Z,8,2024-04-19T02:15:12.62470417Z,Chat,2024-04-19T02:15:12.62470417Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.62470417Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.62470417Z,true,2024-04-19T02:21:19.1514024Z
01HVT25TJQ2YRHQA69RFG0WMPC,8,2024-04-19T02:15:12.727942297Z,Round 9 / 12,2024-04-19T02:15:12.727942297Z,1,2024-04-19T02:15:19.104123013Z,true,2024-04-19T02:22:31.736297725Z,9,2024-04-19T02:15:12.727942297Z,Chat,2024-04-19T02:15:12.727942297Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.727942297Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.727942297Z,true,2024-04-19T02:21:54.438473193Z
01HVT25TPK2ZJVKF8PY5KPKQSM,10,2024-04-19T02:15:12.851913421Z,Round 11 / 12,2024-04-19T02:15:12.851913421Z,1,2024-04-19T02:15:19.392882596Z,true,2024-04-19T02:23:36.146000744Z,11,2024-04-19T02:15:12.851913421Z,Chat,2024-04-19T02:15:12.851913421Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.851913421Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.851913421Z,true,2024-04-19T02:23:08.008331694Z
01HVT25TTS8WPDQS1BQCG37EDZ,9,2024-04-19T02:15:12.985691017Z,Round 10 / 12,2024-04-19T02:15:12.985691017Z,1,2024-04-19T02:15:19.979723603Z,true,2024-04-19T02:23:07.289487976Z,10,2024-04-19T02:15:12.985691017Z,Chat,2024-04-19T02:15:12.985691017Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:15:12.985691017Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:15:12.985691017Z,true,2024-04-19T02:22:32.330533516Z
