gameID,treatmentName,coding,text,time,round,recipient,sender.id,sender.name
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,One rabbit one squirrel,1.71E+12,3,01HMFEE3VEDWE4FS5J47TQR8GB,01HMFEDG8DJHPDDYK6D1RH3HRJ,player 2
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,1 rabbit and 2 squirrels,1.71E+12,3,01HMFE5J62245HR9TE6YM8RW93,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,m,* squirrels,1.71E+12,3,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFE5J62245HR9TE6YM8RW93,player 1
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,nt,2s/0r; first partner 8s/0r; second partner 2s/1r,1.71E+12,3,01HMFEE8KEX5A79WN59YX71QCK,01HMFEE3VEDWE4FS5J47TQR8GB,player 3
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,One rabbit one squirrel,1.71E+12,4,01HMFEE8KEX5A79WN59YX71QCK,01HMFEDG8DJHPDDYK6D1RH3HRJ,player 2
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,8 squirrels,1.71E+12,4,01HMFEE3VEDWE4FS5J47TQR8GB,01HMFE5J62245HR9TE6YM8RW93,player 1
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,m,I will always put the minimum,1.71E+12,4,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,nt,"2s/0r; partner 1 8s/0r; partner 2 2s/1r, 3 1s/1r",1.71E+12,4,01HMFE5J62245HR9TE6YM8RW93,01HMFEE3VEDWE4FS5J47TQR8GB,player 3
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,One rabbit one squirrel,1.71E+12,5,01HMFE5J62245HR9TE6YM8RW93,01HMFEDG8DJHPDDYK6D1RH3HRJ,player 2
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,m,I will always put the minimum,1.71E+12,5,01HMFEE3VEDWE4FS5J47TQR8GB,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,8 squirrels,1.71E+12,5,01HMFEE8KEX5A79WN59YX71QCK,01HMFE5J62245HR9TE6YM8RW93,player 1
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,ndt,"2s/0r, most people see mostly squirrels",1.71E+12,5,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFEE3VEDWE4FS5J47TQR8GB,player 3
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,m,I will always put the minimum,1.71E+12,6,01HMFE5J62245HR9TE6YM8RW93,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,One rabbit one squirrel,1.71E+12,6,01HMFEE3VEDWE4FS5J47TQR8GB,01HMFEDG8DJHPDDYK6D1RH3HRJ,player 2
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,8 squirrels,1.71E+12,6,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFE5J62245HR9TE6YM8RW93,player 1
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,ntp?,"2s/0r, any word from anyone about what percentage to choose?",1.71E+12,6,01HMFEE8KEX5A79WN59YX71QCK,01HMFEE3VEDWE4FS5J47TQR8GB,player 3
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,m,I will always put the minimum,1.71E+12,7,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,One rabbit one squirrel,1.71E+12,7,01HMFEE8KEX5A79WN59YX71QCK,01HMFEDG8DJHPDDYK6D1RH3HRJ,player 2
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,2squirrels,1.71E+12,7,01HMFE5J62245HR9TE6YM8RW93,01HMFEE3VEDWE4FS5J47TQR8GB,player 3
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,8 squirrels,1.71E+12,7,01HMFEE3VEDWE4FS5J47TQR8GB,01HMFE5J62245HR9TE6YM8RW93,player 1
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,1rabbit 2 squirrels,1.71E+12,7,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,1rabbit 2 squirrels,1.71E+12,8,01HMFEE3VEDWE4FS5J47TQR8GB,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,One rabbit one squirrel,1.71E+12,8,01HMFE5J62245HR9TE6YM8RW93,01HMFEDG8DJHPDDYK6D1RH3HRJ,player 2
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,8 squirrels,1.71E+12,8,01HMFEE8KEX5A79WN59YX71QCK,01HMFE5J62245HR9TE6YM8RW93,player 1
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,ntd,2 squirrels but others see a rabbit or lots of squirrels,1.71E+12,8,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFEE3VEDWE4FS5J47TQR8GB,player 3
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,One rabbit one squirrel,1.71E+12,9,01HMFEE3VEDWE4FS5J47TQR8GB,01HMFEDG8DJHPDDYK6D1RH3HRJ,player 2
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,8 squirrels,1.71E+12,9,01HMFEDG8DJHPDDYK6D1RH3HRJ,01HMFE5J62245HR9TE6YM8RW93,player 1
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,nt,2 squirrels but there is definitely at least 1 rabbit,1.71E+12,9,01HMFEE8KEX5A79WN59YX71QCK,01HMFEE3VEDWE4FS5J47TQR8GB,player 3
01HMFD72NDC7J8P5J6Y5B47X5S,experiment1-0.3,n,1rabbit 2 squirrels,1.71E+12,9,01HMFE5J62245HR9TE6YM8RW93,01HMFEE8KEX5A79WN59YX71QCK,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,2 squirrels 6 rabbits,1.71E+12,1,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDV16ZS1EQJHKTR8KTRAPS,player 1
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,i see three squirrels and five rabbits,1.71E+12,1,01HMFDVNFVQ48CZHZ15AW4KR5X,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 bunnies,1.71E+12,1,01HMFDVC9F1T1XV3PATPRAJEZK,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,2,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,2 squirrels 6 rabbits,1.71E+12,2,01HMFDVNFVQ48CZHZ15AW4KR5X,01HMFDV16ZS1EQJHKTR8KTRAPS,player 1
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see three squirrels and five rabbits,1.71E+12,2,01HMFDV16ZS1EQJHKTR8KTRAPS,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,2 squirrels 6 rabbits,1.71E+12,3,01HMFDVC9F1T1XV3PATPRAJEZK,01HMFDV16ZS1EQJHKTR8KTRAPS,player 1
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,3,01HMFDV16ZS1EQJHKTR8KTRAPS,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see five rabbits and three squirrels,1.71E+12,3,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,4,01HMFDVC9F1T1XV3PATPRAJEZK,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see five rabbits and three squirrels,1.71E+12,4,01HMFDVNFVQ48CZHZ15AW4KR5X,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see five rabbits and three squirrels,1.71E+12,5,01HMFDV16ZS1EQJHKTR8KTRAPS,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,5,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,nt,7 squirrels 11 rabbits total,1.71E+12,5,01HMFDVNFVQ48CZHZ15AW4KR5X,01HMFDV16ZS1EQJHKTR8KTRAPS,player 1
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,6,01HMFDV16ZS1EQJHKTR8KTRAPS,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see five rabbits and three squirrels,1.71E+12,6,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,7,01HMFDVC9F1T1XV3PATPRAJEZK,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see five rabbits and three squirrels,1.71E+12,7,01HMFDVNFVQ48CZHZ15AW4KR5X,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,nt,13 squirrels 19 rabbits total,1.71E+12,7,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDV16ZS1EQJHKTR8KTRAPS,player 1
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,8,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,nt,14 squirrels 21 rabbits total,1.71E+12,8,01HMFDVNFVQ48CZHZ15AW4KR5X,01HMFDV16ZS1EQJHKTR8KTRAPS,player 1
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see five rabbits and three squirrels,1.71E+12,8,01HMFDV16ZS1EQJHKTR8KTRAPS,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,3 squirrels and 3 rabbits,1.71E+12,9,01HMFDV16ZS1EQJHKTR8KTRAPS,01HMFDVNFVQ48CZHZ15AW4KR5X,player 4
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,n,I see five rabbits and three squirrels,1.71E+12,9,01HMFDVMVYJ6C1RMWBASYJ9JE0,01HMFDVC9F1T1XV3PATPRAJEZK,player 2
01HMFD73AHKVRGWCJT555465A6,experiment1-0.7,nt,17 squirrels 26 rabbits total,1.71E+12,9,01HMFDVC9F1T1XV3PATPRAJEZK,01HMFDV16ZS1EQJHKTR8KTRAPS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,I don't see any animals,1.71E+12,1,01HMFEF3DRQ6YVMRCCXEGCTX23,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,4 squirrels and 3 rabbits,1.71E+12,1,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n?,I don't see any animals out my window. Do you see any?,1.71E+12,1,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,mn?,Hello What kind of animals do you have,1.71E+12,1,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEEFHW3XM8Z64QVBTPV8P8,player 3
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,2,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,There are no animals out my window,1.71E+12,2,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,I see 2 rabbits and 6 squirrels,1.71E+12,2,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEEFHW3XM8Z64QVBTPV8P8,player 3
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n?,I don't see any animals out my window. What do you see?,1.71E+12,2,01HMFEF3DRQ6YVMRCCXEGCTX23,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n?,I don't see any animals out my window. What do you see?,1.71E+12,3,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,I have zero animals,1.71E+12,3,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,3,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,I don't see any animals out my window.,1.71E+12,4,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,nd,Still no animals,1.71E+12,4,01HMFEF3DRQ6YVMRCCXEGCTX23,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,d?,do you think there is more squirrels or rabbits,1.71E+12,4,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEEFHW3XM8Z64QVBTPV8P8,player 3
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,4,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,5,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,zero animals,1.71E+12,5,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,I don't see any animals out my window.,1.71E+12,5,01HMFEF3DRQ6YVMRCCXEGCTX23,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,mp?,we have to have the same answer to get bonus. What percentage do you think is rabbit in the neighborhood,1.71E+12,5,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEEFHW3XM8Z64QVBTPV8P8,player 3
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,zero animals out my window,1.71E+12,6,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,6,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,ntp,I don't see any animals out my window. Someone else reported 4 rabbits and 3 squirrels so I've been puttin 57%,1.71E+12,6,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,7,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,p,putting 57,1.71E+12,7,01HMFEF3DRQ6YVMRCCXEGCTX23,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,pt,I think its about 50/50 according who has animals,1.71E+12,7,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEEFHW3XM8Z64QVBTPV8P8,player 3
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,ntp,I don't see any animals out my window. Someone else reported 4 rabbits and 3 squirrels so I've been entering 57% rabbits,1.71E+12,7,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,8,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,staying with 5,1.71E+12,8,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,I have 2 rabbits and 6 squirrels,1.71E+12,8,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEEFHW3XM8Z64QVBTPV8P8,player 3
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,p,57,1.71E+12,8,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,ntp,I don't see any animals out my window. Someone else reported 4 rabbits and 3 squirrels so I've been entering 57% rabbits,1.71E+12,8,01HMFEF3DRQ6YVMRCCXEGCTX23,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,n,"4 rabbits, 3 squirrels",1.71E+12,9,01HMFEDWHM6Q23NN7XB8B65GTS,01HMFEF3DRQ6YVMRCCXEGCTX23,player 4
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,p,57%,1.71E+12,9,01HMFEEFHW3XM8Z64QVBTPV8P8,01HMFEE3AYQN8MXPF0V6TK5T18,player 2
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,ntp,I don't see any animals out my window. Someone else reported 4 rabbits and 3 squirrels so we've been entering 57% rabbits,1.71E+12,9,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD73Z56CY2716AEC4SB2D5,experiment1-0.3,tpm,If everyone enters 57 we should get bonus,1.71E+12,9,01HMFEE3AYQN8MXPF0V6TK5T18,01HMFEDWHM6Q23NN7XB8B65GTS,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,3 rabbits,1.71E+12,1,01HMFDX4SRB1D82A9YK7VBAJ5Z,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,I see 2 squirrels and 1 rabbit,1.71E+12,1,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,100% Rabbits,1.71E+12,1,01HMFDV4X4QBKKVVE4YHB6QFK7,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,m?,What do yo usee?,1.71E+12,1,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,np,3 rabbits @ 100%,1.71E+12,2,01HMFDTWQ3JFZ121SRMS076E1C,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,100% rabbits,1.71E+12,2,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,"I see 1 rabbit, 2 squirrels",1.71E+12,2,01HMFDX4SRB1D82A9YK7VBAJ5Z,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,1 rabbit out of 3 animals.,1.71E+12,3,01HMFDV4X4QBKKVVE4YHB6QFK7,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,np,I see 3 rabbits only = 100%,1.71E+12,3,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,100% all rabbits,1.71E+12,3,01HMFDTWQ3JFZ121SRMS076E1C,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,The other 2 animals are squirrels.,1.71E+12,3,01HMFDV4X4QBKKVVE4YHB6QFK7,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,pn,100% rabbits = 3,1.71E+12,4,01HMFDX4SRB1D82A9YK7VBAJ5Z,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,33% are rabbits,1.71E+12,4,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,All rabbits,1.71E+12,4,01HMFDV4X4QBKKVVE4YHB6QFK7,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,"Still 1 rabbit, 2 squirrels.",1.71E+12,5,01HMFDX4SRB1D82A9YK7VBAJ5Z,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,pn,"all rabbits, 2 of them",1.71E+12,5,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,pn,100% rabbits = 3 total only,1.71E+12,5,01HMFDTWQ3JFZ121SRMS076E1C,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,np,I only 3 rabbits = 100%,1.71E+12,6,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,I can see only rabbits,1.71E+12,6,01HMFDTWQ3JFZ121SRMS076E1C,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,nm,"Order as follows: Squirrel, Rabbit, Squirrel 
Seems to be the same order every time.",1.71E+12,6,01HMFDV4X4QBKKVVE4YHB6QFK7,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,np,"3 rabbits total, only = 100%",1.71E+12,7,01HMFDX4SRB1D82A9YK7VBAJ5Z,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,"1 rabbit, 2 squirrels still present.",1.71E+12,7,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,2 rabbits that's all,1.71E+12,7,01HMFDV4X4QBKKVVE4YHB6QFK7,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,np,100% rabbits = 3,1.71E+12,8,01HMFDTWQ3JFZ121SRMS076E1C,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,n,2 rabbits only,1.71E+12,8,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,np,"Still 1 rabbit, 2 squirrels through my window, making 33% of the critter population.",1.71E+12,8,01HMFDX4SRB1D82A9YK7VBAJ5Z,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,np,100% rabbits = 3,1.71E+12,9,01HMFDWJ7ZCHEVAAK8F55Q7GSJ,01HMFDV4X4QBKKVVE4YHB6QFK7,player 2
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,I can see 100% rabbits,1.71E+12,9,01HMFDTWQ3JFZ121SRMS076E1C,01HMFDX4SRB1D82A9YK7VBAJ5Z,player 4
01HMFD74HGSH5K3VR680F097TF,experiment1-0.7,p,Ratio is 1 rabbit to 2 squirrels for me,1.71E+12,9,01HMFDV4X4QBKKVVE4YHB6QFK7,01HMFDTWQ3JFZ121SRMS076E1C,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,n,5 rabbits and 2 squirals,1.71E+12,1,01HMFDVT63JW5B1TZFR8WCYV6M,01HMFDV4YPRRVDWEAEMB182E44,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,n,I can see 1 squirrel and 1 rabbit,1.71E+12,1,01HMFDV4YPRRVDWEAEMB182E44,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,n,5 rabbits and 1 squirrel,1.71E+12,1,01HMFDVNXYXXNQGERQFMRF1HWC,01HMFDW168X5E183MJMRQK6S6C,player 4
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,n,there are 4 rabbits,1.71E+12,1,01HMFDW168X5E183MJMRQK6S6C,01HMFDVNXYXXNQGERQFMRF1HWC,player 2
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,n,5 rabbits 2 squirrals,1.71E+12,2,01HMFDW168X5E183MJMRQK6S6C,01HMFDV4YPRRVDWEAEMB182E44,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,n,I see 1 squirrel and 1 rabbit,1.71E+12,2,01HMFDVNXYXXNQGERQFMRF1HWC,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
