id,endedReason,endedReasonLastChangedAt,config,configLastChangedAt,status,statusLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,initialized,initializedLastChangedAt
01HNDB5ASVD62A8EQ1T8PGXK0A,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:55.195979458Z,true,2024-01-30T14:07:55.205629724Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:55.195979458Z,running,2024-01-30T14:08:13.061431644Z
01HNDB5B7WTJYFDJ3M6W00HH2T,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:55.644311746Z,true,2024-01-30T14:07:55.65566932Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:55.644311746Z,running,2024-01-30T14:08:11.203048381Z
01HNDB5BTDJSGZRSXF0ZBW6605,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:56.237217932Z,true,2024-01-30T14:07:56.245871629Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:56.237217932Z,running,2024-01-30T14:08:09.269182652Z
01HNDB5C7AE94BDGGT9MTJ79XF,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:56.650928301Z,true,2024-01-30T14:07:56.662204132Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:56.650928301Z,running,2024-01-30T14:08:08.64303154Z
01HNDB5CKWJKY2SEXMBPH7K3BN,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:57.052802974Z,true,2024-01-30T14:07:57.061600749Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:57.052802974Z,running,2024-01-30T14:08:07.203864267Z
01HNDB5D1ZT5473A8F58EN9M12,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:57.503485196Z,true,2024-01-30T14:07:57.515653914Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:57.503485196Z,running,2024-01-30T14:08:06.633399858Z
01HNDB5DEFPA22NZGBKT5Y3S1P,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:57.903671044Z,true,2024-01-30T14:07:57.912456572Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:57.903671044Z,running,2024-01-30T14:08:05.76956041Z
01HNDB5DTDHJK365VNJM22GK6A,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:58.285293494Z,true,2024-01-30T14:07:58.294590321Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:58.285293494Z,running,2024-01-30T14:08:04.868673958Z
01HNDB5E6TKEYTV38YYY67DTEY,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:58.683031976Z,true,2024-01-30T14:07:58.693359798Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:58.683031976Z,running,2024-01-30T14:08:03.761868093Z
01HNDB5EKD7SCAKARYE683V2MR,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:59.085344495Z,true,2024-01-30T14:07:59.09577477Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:59.085344495Z,running,2024-01-30T14:08:03.250963517Z
01HNDB5EZ52MNAAVDE9K13R6H8,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:59.461410802Z,true,2024-01-30T14:07:59.470492799Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:59.461410802Z,running,2024-01-30T14:08:01.776442942Z
01HNDB5FBN3A58GAJYQ8T9R760,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:07:59.861705592Z,true,2024-01-30T14:07:59.872045087Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:07:59.861705592Z,running,2024-01-30T14:08:01.202857352Z
01HNDBTM6FKT59ARNP8YS8R2NY,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:19:32.943989231Z,true,2024-01-30T14:19:33.000274758Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:19:32.943989231Z,running,2024-01-30T14:19:40.561866935Z
01HNDBTMRTZXKS86QQRHRSSDET,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:19:33.530753797Z,true,2024-01-30T14:19:33.556349948Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:19:33.530753797Z,running,2024-01-30T14:19:39.847807493Z
01HNDBTN7XZCSWSX87SBE1SCA6,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:19:34.013722105Z,true,2024-01-30T14:19:34.043510167Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:19:34.013722105Z,running,2024-01-30T14:19:39.297408193Z
01HNDBTNNT9SCQKJKD20HXFXH3,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:19:34.458103068Z,true,2024-01-30T14:19:34.522540843Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:19:34.458103068Z,running,2024-01-30T14:19:37.31297859Z
01HNDBTP3T16ASA9TC5FCTX31F,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:19:34.906612611Z,true,2024-01-30T14:19:34.958677872Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive-0.3"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider-0.3"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:19:34.906612611Z,running,2024-01-30T14:19:36.337314647Z
﻿id,endedReason,endedReasonLastChangedAt,config,configLastChangedAt,status,statusLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,initialized,initializedLastChangedAt
01HNDC24XVX52SMTNY59XNXGAF,all games finished,2024-01-30T14:32:37.218087027Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:39.451841018Z,ended,2024-01-30T14:32:37.218087027Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:39.451841018Z,true,2024-01-30T14:23:39.485977521Z
01HNDC2A4FBQ000N9557VJ501H,all games finished,2024-01-30T14:33:36.069663126Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:44.783214522Z,ended,2024-01-30T14:33:36.069663126Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:44.783214522Z,true,2024-01-30T14:23:44.798036146Z
01HNDC2AJEJ0PA3YDXT72HTGD2,all games finished,2024-01-30T14:33:13.942971495Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:45.230294234Z,ended,2024-01-30T14:33:13.942971495Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:45.230294234Z,true,2024-01-30T14:23:45.24650624Z
01HNDC2AR4JECJS10ED1GS89EN,all games finished,2024-01-30T14:34:13.958866233Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:45.41299094Z,ended,2024-01-30T14:34:13.958866233Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:45.41299094Z,true,2024-01-30T14:23:45.423345929Z
01HNDC2AXW25WT5N58811CM7PF,all games finished,2024-01-30T14:34:27.696909895Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:45.59620101Z,ended,2024-01-30T14:34:27.696909895Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:45.59620101Z,true,2024-01-30T14:23:45.612212576Z
01HNDC2B2JZM9FDE71GANAG477,all games finished,2024-01-30T14:33:44.395097417Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:45.746677671Z,ended,2024-01-30T14:33:44.395097417Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:45.746677671Z,true,2024-01-30T14:23:45.762123632Z
01HNDC2B7TVF69V3JA57K75TE4,all games finished,2024-01-30T14:35:10.646144891Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:45.914941946Z,ended,2024-01-30T14:35:10.646144891Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:45.914941946Z,true,2024-01-30T14:23:45.929806583Z
01HNDC2BCF2Q04EJEDP07GAD7W,all games finished,2024-01-30T14:35:16.325100069Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:46.063583382Z,ended,2024-01-30T14:35:16.325100069Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:46.063583382Z,true,2024-01-30T14:23:46.081795323Z
01HNDC2BH6A3SBS8BVE2ZJJ5GS,all games finished,2024-01-30T14:35:49.474542856Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:46.214889232Z,ended,2024-01-30T14:35:49.474542856Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:46.214889232Z,true,2024-01-30T14:23:46.226678222Z
01HNDC2BPDY9CHK7S2KNGBSVBC,all games finished,2024-01-30T14:35:39.977974851Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:23:46.381198483Z,ended,2024-01-30T14:35:39.977974851Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:23:46.381198483Z,true,2024-01-30T14:23:46.39872937Z
01HNDC2SCDA2PS3G1H5HTTA4BW,all games finished,2024-01-30T14:39:46.196801405Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:00.397857532Z,ended,2024-01-30T14:39:46.196801405Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:00.397857532Z,true,2024-01-30T14:24:00.414849262Z
01HNDC2SJ65AP7H2DT0N9NGY4A,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:00.582394153Z,running,2024-01-30T14:24:04.815214163Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:00.582394153Z,true,2024-01-30T14:24:00.59958583Z
01HNDC2SZRQFKQY4T3TCVR8R41,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:01.016431465Z,running,2024-01-30T14:24:04.067297227Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:01.016431465Z,true,2024-01-30T14:24:01.033114753Z
01HNDC2T4B5RG8B9H5Q1KE1XB6,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:01.163314365Z,running,2024-01-30T14:24:03.297016224Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:01.163314365Z,true,2024-01-30T14:24:01.178582806Z
01HNDC2T9086DX7XT72GXZ7QDP,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:24:01.312686053Z,running,2024-01-30T14:24:02.68310388Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:24:01.312686053Z,true,2024-01-30T14:24:01.341828806Z
01HNDC8WN0SQ1BT1JH2SZ09W6V,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:27:20.352502019Z,running,2024-01-30T14:27:25.491737892Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:27:20.352502019Z,true,2024-01-30T14:27:20.382297216Z
01HNDC8X8QKHH4TBVM970W86SP,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:27:20.98352028Z,running,2024-01-30T14:27:24.599205476Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:27:20.98352028Z,true,2024-01-30T14:27:21.013815951Z
01HNDC8XW0KNX09V30K2VN023V,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:27:21.600685303Z,running,2024-01-30T14:27:23.882085419Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:27:21.600685303Z,true,2024-01-30T14:27:21.619190443Z
01HNDCKXT5BWN03BRSZ1Q9H6D2,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:21.98930937Z,running,2024-01-30T14:33:26.735122012Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:21.98930937Z,true,2024-01-30T14:33:22.098211676Z
01HNDCKYD2B0HKMJ8T9R0E8NZJ,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:22.594151658Z,running,2024-01-30T14:33:25.979960402Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:22.594151658Z,true,2024-01-30T14:33:22.761522243Z
01HNDCKYYBNCG56ZDXYNKJNHBF,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:23.14726046Z,running,2024-01-30T14:33:24.400713842Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:23.14726046Z,true,2024-01-30T14:33:23.286195096Z
01HNDCMRB31JAK0Q2FZE6FJDQB,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:49.155910543Z,running,2024-01-30T14:33:51.989984963Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:49.155910543Z,true,2024-01-30T14:33:49.686411628Z
01HNDCMS04XKGKD17BFDM2XC9J,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:33:49.828586606Z,running,2024-01-30T14:33:50.784051998Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:33:49.828586606Z,true,2024-01-30T14:33:50.590192284Z
01HNDCNTAG9GXCWZ2889JTX98B,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:34:23.952256738Z,running,2024-01-30T14:34:26.965297219Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:34:23.952256738Z,true,2024-01-30T14:34:24.019935308Z
01HNDCNTXARHZAJ6FP8KH33NWM,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:34:24.554137737Z,running,2024-01-30T14:34:25.942321806Z,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:34:24.554137737Z,true,2024-01-30T14:34:24.775645099Z
