 Coding ,text,time,round,recipient,sender.id,gameID,treatmentName
 n ,2 rabbits and 4 squirrels,1710000000000,5,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,One rabbit 3 squirrels here,1710000000000,6,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,Hi! I see 5 squirrels and 1 rabbit.,1710000000000,6,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,2 rabbits and 4 squirrels,1710000000000,6,01HVSF3PF1WWE50R02JNGHETVC,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,One rabbit 3 squirrels here,1710000000000,7,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,Hi! I see 5 squirrels and 1 rabbit.,1710000000000,7,01HVSF3PF1WWE50R02JNGHETVC,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,hi 2 rabbits and 4 squirrels,1710000000000,7,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,One rabbit 3 squirrels here,1710000000000,8,01HVSF3PF1WWE50R02JNGHETVC,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,Hi! I see 5 squirrels and 1 rabbit.,1710000000000,8,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,2 rabbits and 4 squirrels,1710000000000,8,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,One rabbit 3 squirrels here,1710000000000,9,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,Hi! I see 5 squirrels and 1 rabbit.,1710000000000,9,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,2 rabbits and 4 squirrels,1710000000000,9,01HVSF3PF1WWE50R02JNGHETVC,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,One rabbit 3 squirrels here,1710000000000,10,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,Hi! I see 5 squirrels and 1 rabbit.,1710000000000,10,01HVSF3PF1WWE50R02JNGHETVC,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,2 rabbits and 4 squirrels,1710000000000,10,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,Hi! I see 5 squirrels and 1 rabbit.,1710000000000,11,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,One rabbit 3 squirrels here,1710000000000,11,01HVSF3PF1WWE50R02JNGHETVC,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,2 rabbits 4 squirrels,1710000000000,11,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,One rabbit 3 squirrels here,1710000000000,12,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF3Z6QDXV3T9Y2XSDN1KG0,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,Hi! I see 5 squirrels and 1 rabbit.,1710000000000,12,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF489A7BHRYXAE3RYS8FSS,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,2 rabbits 4 squirrels,1710000000000,12,01HVSF3PF1WWE50R02JNGHETVC,01HVSF2WDSA34YG0EDJGX4DC53,01HVSF0B04RHY4EATK20WG6Z02,rerun-interactive-0.3
 n ,I see two rabbits.,1710000000000,1,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWY9WPKEZPEXSG7Y477TND,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,1,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see four rabbits,1710000000000,1,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,2,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,2,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see four rabbits and five squirrels.,1710000000000,2,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,3,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,3,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see four rabbits and five squirrels.,1710000000000,3,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,4,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits five squirrels,1710000000000,4,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits still,1710000000000,4,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,fours rabbits five squirrels,1710000000000,5,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,5,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,5,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,fours rabbits five squirrels,1710000000000,6,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,6,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,6,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits five squirrels,1710000000000,7,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,7,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,7,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,8,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits five squirrels,1710000000000,8,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,8,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,9,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits five squirrels,1710000000000,9,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,9,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,10,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits five squirrels,1710000000000,10,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,10,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,11,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,11,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits one squirrel,1710000000000,11,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits five squirrels,1710000000000,11,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,Four rabbits,1710000000000,12,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSWTJMXWEQ7JC702GAS96YS,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,I see 4 rabbits and 1 squirrel,1710000000000,12,01HVSWTJMXWEQ7JC702GAS96YS,01HVSWJQGKKA6BXZ65B29H1D8T,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 n ,four rabbits five squirrels,1710000000000,12,01HVSWY9WPKEZPEXSG7Y477TND,01HVSWV3X2J81HD5P7DRQXZBT9,01HVSTTZE2ENNPZF192D7TBY4E,rerun-interactive- 0.7
 m ,i have no images showing up,1710000000000,1,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 6 rabbits,1710000000000,1,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see two rabbits and one squirrel,1710000000000,1,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 m? ,is anyone there?,1710000000000,2,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 2 rabbits and 1 squirrel,1710000000000,2,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 m ,are you seeing any images?,1710000000000,2,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 6 rabbits,1710000000000,2,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 m ,i have no images,1710000000000,2,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 m ,just squares,1710000000000,2,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 m ,my game is broken,1710000000000,3,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 2 rabbits and 1 squirrel,1710000000000,3,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 m ,no images,1710000000000,3,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits and the last person saw 2 rabbits and 1 squirrel,1710000000000,3,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 m ,sorry my game is broken and I see no images,1710000000000,4,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 2 rabbits and 1 squirrel,1710000000000,4,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 2 rabbits and 1 squirrel,1710000000000,5,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits the last 2 pesople saw 2 rabbits and 1 squirrel each,1710000000000,5,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 2 rabbits and 1 squirrel,1710000000000,6,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits and the last two people saw 2 rabbits and 1 squirrel each,1710000000000,6,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 2 rabbits and 1 squirrel,1710000000000,7,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits and the last two people saw 2 rabbits and 1 squirrel each,1710000000000,7,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 2 rabbits and 1 squirrel last two people saw 2 rabbits and 1 squirrel too,1710000000000,8,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits and the last 3 people saw 2 rabbits and 1 squirrel each,1710000000000,8,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits and the last three people saw 2 rabbits and 6 squireels each,1710000000000,9,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 2 rabbits and 1 squirrel so did the last two people.,1710000000000,9,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 2 rabbits and 1 squirrel so did the last two people. One person saw 6 rabbits.,1710000000000,10,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits and the last three people saw 2 rabbits and 1 squirel each,1710000000000,10,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 2 rabbits and 1 squirrel so did the last three people. Two people saw 6 rabbits each.,1710000000000,11,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 rabbits and 4 people have seen 2 rabbits and 1 squirel,1710000000000,11,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 2 rabbits and 1 squirrel so did the last three people. Two people saw 6 rabbits each.,1710000000000,12,01HVSWJXEH6X12PKV75VYGZT0W,01HVSWTNJ06E39R9J0AFZMG6TZ,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 nt ,I see 6 squirels and the last 4 people saw 2 rabbits and 1 squirell each,1710000000000,12,01HVSWNFAK2XAAR1FDT7B4WR3S,01HVSWMFSJ7MSXZ653DT8CFN3X,01HVSTTZE2ENNPZF192SSV1JAH,rerun-interactive- 0.7
 n ,I see 3 rabbits and 1 squirrel,1710000000000,1,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 nc ,I see five rabbits and three squirrels!,1710000000000,1,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,I see two rabbits only.,1710000000000,1,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,i see 4 rabbits and 2 squirrels,1710000000000,1,01HVSWPXZANZQE951VBANB1TY9,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,I see 3 rabbits and 1 squirrel,1710000000000,2,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,I see five rabbits and three squirrels!,1710000000000,2,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,i see two rabbits.,1710000000000,2,01HVSWPXZANZQE951VBANB1TY9,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,i see 4 rabbits and 2 squirrels,1710000000000,2,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 m ,check again,1710000000000,2,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,there are 4 rabbits and 2 squirrels,1710000000000,3,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,I see 3 rabbits and 1 squirrel.,1710000000000,3,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 ntdc ,I see five rabbits and three squirrels! Other neighbours have also reported seeing more squirrels than rabbits,1710000000000,3,01HVSWPXZANZQE951VBANB1TY9,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,I see only two rabbits.,1710000000000,3,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 m ,count again,1710000000000,3,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 nt ,2 other messages added up to 4 rabbits and 1 squirrel,1710000000000,3,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 m? ,how many squirrels you see,1710000000000,3,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 nc ,Five rabbits and three squirrels!,1710000000000,4,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,4 rabbits and 2 squirrels,1710000000000,4,01HVSWPXZANZQE951VBANB1TY9,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,I see 3 rabbits 1 squirrel.,1710000000000,4,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 td ,Other neighbours have also seen more rabbits than squirrels,1710000000000,4,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,Only two rabbits.,1710000000000,4,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,3 rabbits 1 squirrel,1710000000000,5,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,Five rabbits and three squirrels!,1710000000000,5,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 p ,others have seen about 60-70% rabbits,1710000000000,5,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,Two rabbits no squirrels.,1710000000000,5,01HVSWPXZANZQE951VBANB1TY9,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 td ,Everyone else has also seen fewer squirrels than rabbits,1710000000000,5,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,4 rabbits 2 squirrels,1710000000000,5,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 m? ,rlly,1710000000000,5,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 nt ,Last one saw only two rabbits no squirrels,1710000000000,5,01HVSWKGDBWMCMXSSM9GV9APF6,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 nc ,Five rabbits and three squirrels!,1710000000000,6,01HVSWPXZANZQE951VBANB1TY9,01HVSWP5RC22DY2PR4MJWAG5HC,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
 n ,3 rabbits 1 squirrel,1710000000000,6,01HVSWBS5NSCJXS4V2B9C1S0Q8,01HVSWPXZANZQE951VBANB1TY9,01HVSTV1N6WBW5MRZ4CQYC6701,rerun-interactive- 0.7
