coding,text,time,round,recipient,sender.id,gameID,treatmentName
sb,lol :) u too,1710000000000,7,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,lol,1710000000000,7,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,75% squirrels,1710000000000,8,01HVSXZTWYQP91GT0DD5X93AVF,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sbsn,i see 3 squirrels but tbh the population is looking like 75% squirrels as most neighbours have had only squirrels,1710000000000,8,01HVSY0RYFYC9D691QH7G96CZG,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,Most everyone agrees around 75% squirel yes. share the message to each neighbour,1710000000000,8,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,niceeeee,1710000000000,8,01HVSY0RYFYC9D691QH7G96CZG,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,i see 3 squirrels but tbh the population is looking like 75% squirrels as most neighbours have had only squirrels,1710000000000,9,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,75% squirrels,1710000000000,9,01HVSY0RYFYC9D691QH7G96CZG,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,Most everyone agrees around 75% squirrel yes. share the message to each neighbour. Most neighbours have no rabbits a couple have a few.,1710000000000,9,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,no one can see rabbits? maybe 50%,1710000000000,9,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSY0RYFYC9D691QH7G96CZG,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sbpn,i see 3 squirrels but tbh the population is looking like 75% squirrels as most neighbours have had only squirrels,1710000000000,10,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,Most everyone agrees around 75% squirrel yes. share the message to each neighbour. Most neighbours have no rabbits a couple have a few.,1710000000000,10,01HVSY0RYFYC9D691QH7G96CZG,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,yep 75% thank you neighbour,1710000000000,10,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,niceeee,1710000000000,10,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,you are invited to my bbq,1710000000000,10,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,omg ty i would love to join,1710000000000,10,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
pb,I have more rabbits.,1710000000000,10,01HVSXZTWYQP91GT0DD5X93AVF,01HVSY0RYFYC9D691QH7G96CZG,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
pn,4,1710000000000,10,01HVSXZTWYQP91GT0DD5X93AVF,01HVSY0RYFYC9D691QH7G96CZG,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sbpn,i see 3 squirrels but tbh the population is looking like 75% squirrels as most neighbours have had only squirrels,1710000000000,11,01HVSY0RYFYC9D691QH7G96CZG,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,75% squirrel,1710000000000,11,01HVSXZTWYQP91GT0DD5X93AVF,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,Most everyone agrees around 75% squirrel share the message to each neighbour. Most neighbours have no rabbits a couple have a few.,1710000000000,11,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,niceeee,1710000000000,11,01HVSY0RYFYC9D691QH7G96CZG,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
pn,I can see 4 rabbits and 1 squirrel.,1710000000000,11,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSY0RYFYC9D691QH7G96CZG,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
pb,more rabbits,1710000000000,11,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSY0RYFYC9D691QH7G96CZG,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,go 75%,1710000000000,11,01HVSXZTWYQP91GT0DD5X93AVF,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
pnsb,i see 3 squirrels but tbh the population is looking like 75% squirrels as most neighbours have had only squirrels,1710000000000,12,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,Most everyone agrees around 75% squirrel share the message to each neighbour. Most neighbours have no rabbits a couple have a few.,1710000000000,12,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,75% squirrels,1710000000000,12,01HVSY0RYFYC9D691QH7G96CZG,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,Awesome,1710000000000,12,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,pests,1710000000000,12,01HVSY0RYFYC9D691QH7G96CZG,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,bring your own beer,1710000000000,12,01HVSY0RYFYC9D691QH7G96CZG,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
sb,Anyone else see more rabbits?,1710000000000,12,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSY0RYFYC9D691QH7G96CZG,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,no,1710000000000,12,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,im not made of money,1710000000000,12,01HVSY0RYFYC9D691QH7G96CZG,01HVSY082BD3CWPFN1JAR6HEMZ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
o,barely,1710000000000,12,01HVSXZTWYQP91GT0DD5X93AVF,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
pn,I can see 4 rabbits and only 1 squirrel,1710000000000,12,01HVSXYYP5N66EESX1ZJ5301MJ,01HVSY0RYFYC9D691QH7G96CZG,01HVSXY3FSRHCWEA5CZZVQJE70,rerun-interactive-0.3
pn,5 squirells,1710000000000,1,01HVSY1VPBK67JT4PB058GJDG5,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,I see one rabbit and one squirrel.,1710000000000,1,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,i see 6 squirrels and 4 rabbits,1710000000000,1,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirells and 1 rabbit,1710000000000,1,01HVSY309NBQZMRADMP15Q730Y,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirells,1710000000000,2,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,I see one rabbit and one squirrel.,1710000000000,2,01HVSY309NBQZMRADMP15Q730Y,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,i see 6 squirrels and 4 rabbits,1710000000000,2,01HVSY1VPBK67JT4PB058GJDG5,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirels,1710000000000,3,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,6 squirrels 4 rabbits,1710000000000,3,01HVSY309NBQZMRADMP15Q730Y,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,I see one rabbit and one squirrel.,1710000000000,3,01HVSY1VPBK67JT4PB058GJDG5,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,3,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,4,01HVSY309NBQZMRADMP15Q730Y,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,6 Squirrels 4 rabbits,1710000000000,4,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirels,1710000000000,4,01HVSY1VPBK67JT4PB058GJDG5,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,I see one rabbit and one squirrel.,1710000000000,4,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,5,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,5,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,6 squirrels 4 rabbits,1710000000000,5,01HVSY1VPBK67JT4PB058GJDG5,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,I see one rabbit and one squirrel. I think the ratio might be exactly 50-50.,1710000000000,5,01HVSY309NBQZMRADMP15Q730Y,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,6,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,6,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,6 Squirrels and 4 rabbits,1710000000000,6,01HVSY309NBQZMRADMP15Q730Y,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,I see one rabbit and one squirrel.,1710000000000,6,01HVSY1VPBK67JT4PB058GJDG5,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,7,01HVSY1VPBK67JT4PB058GJDG5,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,7,01HVSY309NBQZMRADMP15Q730Y,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,i see 6 squirrels and 4 rabbits,1710000000000,7,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,I see one rabbit and one squirrel. I think the ratio might be exactly 50-50.,1710000000000,7,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,8,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,8,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,6 squirrels 4 rabbits. i think it's 60% squirrel and 40% rabbit,1710000000000,8,01HVSY1VPBK67JT4PB058GJDG5,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
sb,I see one rabbit and one squirrel. I think the ratio might be exactly 50-50.,1710000000000,8,01HVSY309NBQZMRADMP15Q730Y,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,9,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,9,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,6 squirrels 4 rabbits. i think it's 60/40 after other answers,1710000000000,9,01HVSY309NBQZMRADMP15Q730Y,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,I see one rabbit and one squirrel. I think the ratio might be exactly 50-50.,1710000000000,9,01HVSY1VPBK67JT4PB058GJDG5,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,10,01HVSY1VPBK67JT4PB058GJDG5,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,10,01HVSY309NBQZMRADMP15Q730Y,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,6 squrrels 4 rabbits. think it's about 60/40 still,1710000000000,10,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,11,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,11,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,6 squirrels 4 rabbits. it's 60/40 i think after other answers too,1710000000000,11,01HVSY1VPBK67JT4PB058GJDG5,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,I see one rabbit and one squirrel. I think the ratio might be exactly 50-50.,1710000000000,11,01HVSY309NBQZMRADMP15Q730Y,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,5 squirrels,1710000000000,12,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY309NBQZMRADMP15Q730Y,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,2 squirrels and 1 rabbit,1710000000000,12,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY1VPBK67JT4PB058GJDG5,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pn,I see one rabbit and one squirrel.,1710000000000,12,01HVSY1VPBK67JT4PB058GJDG5,01HVSY1QAYMTVEZ11NQ0B33SFX,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
pnsb,still 6 squirrels 4 rabbits. i think it's 60/40,1710000000000,12,01HVSY309NBQZMRADMP15Q730Y,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
sb,even after other answers,1710000000000,12,01HVSY309NBQZMRADMP15Q730Y,01HVSY2K5QYPWGG8RJ6MATS1RV,01HVSY4ARZ0QHR5ZE490PH25M4,rerun-interactive-0.3
o,hi,1710000000000,1,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
o,hi,1710000000000,1,01HVSY256FDS2YPAMQ96MB1QSV,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,2,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,There are five squirrels and one rabbit,1710000000000,2,01HVSY256FDS2YPAMQ96MB1QSV,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,4 squirrels 1 rabbit,1710000000000,2,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,I see 4 squirrels 1 rabbit,1710000000000,3,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sw 1 rab#,1710000000000,3,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
o,what do you see?,1710000000000,3,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,i see 3 squrriels and 3 rabbits,1710000000000,3,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,I see 4 squirrels 1 rabbit,1710000000000,4,01HVSY256FDS2YPAMQ96MB1QSV,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,4,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,5 squirrels and one rabbit,1710000000000,4,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,i see 3 squriles / 3 rabbits,1710000000000,4,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,I see 4 squirrels 1 rabbit,1710000000000,5,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,3 squrriles / 3 rabbits,1710000000000,5,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,5 squirrels and 1 rabbit,1710000000000,5,01HVSY256FDS2YPAMQ96MB1QSV,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,I see 4 squirrels 1 rabbit,1710000000000,6,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,3 surr / 3 rabb,1710000000000,6,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,5 squirrels and one rabbit,1710000000000,6,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,6,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
o,do we add them up?,1710000000000,6,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,I see 4 squirrels 1 rabbit,1710000000000,7,01HVSY256FDS2YPAMQ96MB1QSV,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,3 squrr / 3 rabb,1710000000000,7,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,7,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,5 squirrels and one rabbit,1710000000000,7,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,8,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,3 squrr / 3 rab,1710000000000,8,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,5 squirrels and one rabbit,1710000000000,8,01HVSY256FDS2YPAMQ96MB1QSV,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,I see 4 squirrels 1 rabbit,1710000000000,8,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,I see 4 squirrels 1 rabbit,1710000000000,9,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,9,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,3 squrr / 3 rabb,1710000000000,9,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,5 suirells and one rabbit,1710000000000,9,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,3 sqrrr / 3 rab,1710000000000,10,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,10,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,4 squirrels 1 rabbit,1710000000000,10,01HVSY256FDS2YPAMQ96MB1QSV,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,5 sq and one rab,1710000000000,10,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,3 squreer / 3 rab,1710000000000,11,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,4 squirrels 1 rabbit,1710000000000,11,01HVSXYJ7S133D2YDFEGB3TZZ9,01HVSXZ63HJN29PH7KPT1FXJHH,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
pn,2 sq 1 rab,1710000000000,11,01HVSY1GJF7EDZPT84GJNQW9KQ,01HVSY256FDS2YPAMQ96MB1QSV,01HVSY4ASC2V0VQE1H6PY1A7Y7,rerun-interactive-0.3
