"gameID","playerID","stageName","treatmentName.x","ended.x","roundID","confidence","guess","stageID.x","idx","exitSurvey","participantID","recipient","nRabbits","nSquirrels","nCritters","mleEstimate","nSquirrelsGame","nRabbitsGame","nCrittersGame","mleGame","prob","entropy","representation","designatedGame","entropy_bin","representation_bin","nCrittersGame_bin"
"01JD60MZWS0N7S4EKBRXZ7EGQK","01JD610FVKH033816DVATCK57H","observe","SR_interactive","game ended","01JD61C6QB5SKZR82NMXN9A9EA",84,75,"01JD61CFJFSCQJRYC7R02MCZ9P",2,"{""usedCalculator"":""no""}","01JD610FJ7BFWM4Y67N2P84E58","01JD60YNKMEBVNDQ6D7WH55YBH",3,0,3,1,4,11,"15",0.7333,0.2667,"1.3793","0.25","24638","(1.4,1.6]","(0.24,0.36]","[15,20]"
"01JD60MZWS0N7S4EKBRXZ7EGQK","01JD610FVKH033816DVATCK57H","observe","SR_interactive","game ended","01JD61C70SDBQ1CZY69ZY4MMMF",81,80,"01JD61CNXQHKSH7ZG507EP05NM",5,"{""usedCalculator"":""no""}","01JD610FJ7BFWM4Y67N2P84E58","01JD60YNKMEBVNDQ6D7WH55YBH",3,0,3,1,4,11,"15",0.7333,0.2667,"1.3793","0.25","24638","(1.4,1.6]","(0.24,0.36]","[15,20]"
"01JD60MZWS0N7S4EKBRXZ7EGQK","01JD610FVKH033816DVATCK57H","observe","SR_interactive","game ended","01JD61C7FM70Y1YNKSG6VFCNRZ",100,100,"01JD61CXKZN0T5H17QS08T3DT7",1,"{""usedCalculator"":""no""}","01JD610FJ7BFWM4Y67N2P84E58","01JD60YNKMEBVNDQ6D7WH55YBH",3,0,3,1,4,11,"15",0.7333,0.2667,"1.3793","0.25","24638","(1.4,1.6]","(0.24,0.36]","[15,20]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD621ZWW3X6C36G7SPH6HE69",81,19,"01JD62296FRAXX224P3FEG540X",5,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD621ZC788VVYXGNCNJ2FWZS",100,77,"01JD622MW1J8A427R2NWPFQNFS",1,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD62203Y37WS5YTCHND9ZZ06",70,20,"01JD622B6ZY1ZWNP2MQSRGX9RH",4,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD621ZPSSMTAH19QM4XKQ1MV",44,70,"01JD6227QAZNA9R8Y8ZHNJZ1H7",6,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD62200QX1WHP47BX8J5PHTC",73,80,"01JD622A74H9J5FG8YPZ7BH547",8,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD621ZJGA83XH6NYBRX2AZ3C",41,68,"01JD622752WRNJ841E8M2QC3JE",3,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD621ZSKAM9949VC94SGTTPX",NA,NA,"01JD6228B9C0NWRS0D7SJXD05K",7,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TC4K10P3PZZ4D5WRZ1BJ","observe","SR_interactive","game ended","01JD621ZESNSG0E8H3TB9Y1HCG",86,80,"01JD6226N118DGZMNXD1VJGJEW",2,"{""usedCalculator"":""no""}","01JD61TAXYQJFBA4942XXCSZVX","01JD61VKY5ARP4F99BSXM30AV2",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625X7Y4F3GGFYVG4NN7VJX",78,36,"01JD6269GTABYF39KC771KQSJN",2,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625X51S1C2DJD2K9V6CF17",76,30,"01JD6269288F645YF66YMBN1VF",4,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625XAQ8G4HRTB6HA50BZWV",84,28,"01JD6269Y2FP0W960HPD2QF1F1",5,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625XD93Q4NWBXA0PAGCZQD",77,25,"01JD626AKJ3WANJ0BR5TR9FSA8",7,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625WZMA0BRM2NAQMGN76F3",77,53,"01JD626G2QQYMH74H3KDPWJ5SZ",1,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625XGEBP3CMH0XNMHX76G7",86,25,"01JD626B0Z6D7PV8N379M4WT8K",6,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625XKFS1GJ0WKQVY3XZ9R7",91,25,"01JD626C6P0SJDM9JC1FDZ6R3E",8,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MSPJCKMXF8XWZ6DFZ568","01JD61TF9N9FY8JJPDYP2G4FX8","observe","SR_interactive","game ended","01JD625X25N89W801HBDH69J6R",82,31,"01JD6264RQZDWNK6T48889EMJA",3,"{""usedCalculator"":""no""}","01JD61TEFTGH48SASKXZQ6BWAN","01JD620TG8RDDCR0VP3YRBVZ05",3,4,7,0.428571428571429,9,25,"34",0.7353,0.2059,"1.3509","0.1363","3070","(1.4,1.6]","(0.12,0.24]","(30,35]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD621ZWW3X6C36G7SPH6HE69",79,73,"01JD62296FRAXX224P3FEG540X",5,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD62203Y37WS5YTCHND9ZZ06",86,70,"01JD622B6ZY1ZWNP2MQSRGX9RH",4,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD621ZESNSG0E8H3TB9Y1HCG",82,90,"01JD6226N118DGZMNXD1VJGJEW",2,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD621ZPSSMTAH19QM4XKQ1MV",89,77,"01JD6227QAZNA9R8Y8ZHNJZ1H7",6,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD62200QX1WHP47BX8J5PHTC",NA,NA,"01JD622A74H9J5FG8YPZ7BH547",8,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD621ZJGA83XH6NYBRX2AZ3C",79,77,"01JD622752WRNJ841E8M2QC3JE",3,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD621ZC788VVYXGNCNJ2FWZS",75,80,"01JD622MW1J8A427R2NWPFQNFS",1,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TGX6NR9FFT2QFD51W8AG","observe","SR_interactive","game ended","01JD621ZSKAM9949VC94SGTTPX",89,78,"01JD6228B9C0NWRS0D7SJXD05K",7,"{""usedCalculator"":""no""}","01JD61TEFV8DRDWWPQRK2WG07X","01JD61TC4K10P3PZZ4D5WRZ1BJ",4,1,5,0.8,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD621ZPSSMTAH19QM4XKQ1MV",76,33,"01JD6227QAZNA9R8Y8ZHNJZ1H7",6,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD621ZSKAM9949VC94SGTTPX",80,33,"01JD6228B9C0NWRS0D7SJXD05K",7,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD621ZJGA83XH6NYBRX2AZ3C",70,33,"01JD622752WRNJ841E8M2QC3JE",3,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD621ZWW3X6C36G7SPH6HE69",75,33,"01JD62296FRAXX224P3FEG540X",5,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD621ZC788VVYXGNCNJ2FWZS",85,84,"01JD622MW1J8A427R2NWPFQNFS",1,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD62200QX1WHP47BX8J5PHTC",76,33,"01JD622A74H9J5FG8YPZ7BH547",8,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD62203Y37WS5YTCHND9ZZ06",79,33,"01JD622B6ZY1ZWNP2MQSRGX9RH",4,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MT8QR3J24SNC64EFT6F0","01JD61TZ52P517MPWWJP0K2M4A","observe","SR_interactive","game ended","01JD621ZESNSG0E8H3TB9Y1HCG",NA,NA,"01JD6226N118DGZMNXD1VJGJEW",2,"{""usedCalculator"":""no""}","01JD61TYRVD4TG2TCT370NARGD","01JD61TGX6NR9FFT2QFD51W8AG",5,1,6,0.833333333333333,6,17,"23",0.7391,0.2609,"1.3834","0.1221","300","(1.4,1.6]","(0.12,0.24]","(20,25]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A62Z6JBS3J3WTTZ4M26H",63,82,"01JD62ARYZXXWNAK5SNBWHFWET",2,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A52S6WFND8EZ2QCDGY0M",66,31,"01JD62AKNRK3H2EQGTJCF1VZDT",7,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A5E8F61Y6HZW802V34Y8",74,33,"01JD62ANCD6F9F0JCTGN877M60",8,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A5JPBS4ECJTJJGA1SACQ",NA,NA,"01JD62AP2WVE3VXZ5N4KQ55NDA",3,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A4Z9DHSXXC84TXFR9E79",28,63,"01JD62ACY26EDH35XHW36TZE04",5,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A4SSXQBBZKK15G4XHAVZ",36,75,"01JD62AYEJ4TQ12VG62NJH9VAF",1,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A58FATHV3Y929NQBF50V",38,70,"01JD62AMFJA7YQFSG2VNYNX0S1",6,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61V7A2DB722VJPFVQHM0JV","observe","SR_interactive","game ended","01JD62A5V12CE97JD17TD7E1XQ",60,28,"01JD62AQ86QBYWXPG4PRHVDP01",4,"{""usedCalculator"":""no""}","01JD61V08ZD5Y1ABRWDTBBJH06","01JD61ZKA566M0DXAEN37XAVWN",1,1,2,0.5,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD6270EN1PDFMCYJVJXVXRCF",100,66,"01JD627B6B91DFZAWKFMEM2667",4,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD6270JDM5AAN1ZCF4NMJ1XB",78,90,"01JD627BQY5KZK6VDWXNKPEGM9",6,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD6270P57CEFN8D1DP2GARMA",79,90,"01JD627CCY60W0GZ4TT1P6MP1A",8,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD6270B4ZXEX3CESCZW0MR25",86,90,"01JD6276JENMR50HP0275B06TB",2,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD627083XQ6CEMEJ6KYPB18M",100,80,"01JD627V1S6BAH718ASBRG22G6",1,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD6270VE07QYWZG3640PQZXP",38,80,"01JD627DBKKHYDX83MS84Q8ETK",7,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD6270ZXBRMP2TVMKCHF3QXY",83,90,"01JD627E8CE78Z5AVSKBSHHME3",3,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MS1CY2EM0EZ1P5EV3GF3","01JD61VBMMCY1YPAE3BYDRKA2X","observe","SR_interactive","game ended","01JD62716QBA9FKJAHWZJD0N9P",56,80,"01JD627EYZM7HC2WKTHS8AT7XE",5,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4N35FG72","01JD61WQ5XB6YJNZT14683FQ9R",3,1,4,0.75,5,15,"20",0.75,0.2,"1.2877","0.0833","3611","(1.1,1.4]","[0,0.12]","[15,20]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61VGT80N3FZ796NQA7M7H6","observe","SR_interactive","game ended","01JD62A5JPBS4ECJTJJGA1SACQ",70,70,"01JD62AP2WVE3VXZ5N4KQ55NDA",3,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4FKEC922","01JD61V7A2DB722VJPFVQHM0JV",27,8,35,0.771428571428571,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61VGT80N3FZ796NQA7M7H6","observe","SR_interactive","game ended","01JD62A4SSXQBBZKK15G4XHAVZ",51,82,"01JD62AYEJ4TQ12VG62NJH9VAF",1,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4FKEC922","01JD61V7A2DB722VJPFVQHM0JV",27,8,35,0.771428571428571,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61VGT80N3FZ796NQA7M7H6","observe","SR_interactive","game ended","01JD62A62Z6JBS3J3WTTZ4M26H",72,85,"01JD62ARYZXXWNAK5SNBWHFWET",2,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4FKEC922","01JD61V7A2DB722VJPFVQHM0JV",27,8,35,0.771428571428571,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
"01JD60MR7NST50ZT9D8W99ARA4","01JD61VGT80N3FZ796NQA7M7H6","observe","SR_interactive","game ended","01JD62A4Z9DHSXXC84TXFR9E79",100,90,"01JD62ACY26EDH35XHW36TZE04",5,"{""usedCalculator"":""no""}","01JD61V5J1ZCEZ9JAC4FKEC922","01JD61V7A2DB722VJPFVQHM0JV",27,8,35,0.771428571428571,10,29,"39",0.7436,0.0513,"0.4372","0.3179","3621","(0.27,0.54]","(0.24,0.36]","(35,40]"
