"","gameID","roundID","playerID","guess","idx","treatmentName","nSquirrels","nRabbits"
"5232","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKET677RX2E5CADREG5KT","01HN8Y5RP7FZSW8X516XXYQYVC",60,3,"experiment2-slider-0.7",3,3
"5233","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKET677RX2E5CADREG5KT","01HN8Y6TD9K4PVH9TH9BF1PFQE",34,3,"experiment2-slider-0.7",3,2
"5234","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKET677RX2E5CADREG5KT","01HN8Y87PFH9GYV05Q73FGJ6SK",14,3,"experiment2-slider-0.7",3,1
"5235","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKET677RX2E5CADREG5KT","01HN8YBABMFJMETAGCKED7MANN",100,3,"experiment2-slider-0.7",0,2
"5236","01HN8W01QW8NM01EWKW6HW7GP5","01HN8Y61FJ3XGFNMFJAGADJN3Y","01HN8XHMEP115SRB3978KX0TFQ",75,9,"experiment2-interactive-0.7",3,5
"5237","01HN8W01QW8NM01EWKW6HW7GP5","01HN8Y61FJ3XGFNMFJAGADJN3Y","01HN8XQX8S884G6P4R7FCW1SC5",25,9,"experiment2-interactive-0.7",1,7
"5238","01HN8W01QW8NM01EWKW6HW7GP5","01HN8Y61FJ3XGFNMFJAGADJN3Y","01HN8XRGEJ24SKESN5PFWZPBJS",73,9,"experiment2-interactive-0.7",0,0
"5239","01HN8W01QW8NM01EWKW6HW7GP5","01HN8Y61FJ3XGFNMFJAGADJN3Y","01HN8XPMWMKMNBMY199A64VDWW",75,9,"experiment2-interactive-0.7",1,7
"5240","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1F2A5CYQTSKS2MBTSG6","01HN8XK3CEG8TKRDHCPKEYD228",0,8,"experiment2-interactive-0.7",0,0
"5241","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1F2A5CYQTSKS2MBTSG6","01HN8XNY6YYEPVCFQ04Y44JGKA",66,8,"experiment2-interactive-0.7",1,2
"5242","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1F2A5CYQTSKS2MBTSG6","01HN8XPQJ9F9GS4T0D7XXN2XT6",NA,8,"experiment2-interactive-0.7",2,3
"5243","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1F2A5CYQTSKS2MBTSG6","01HN8XQXYR3D3XR66TWWDQRD9X",75,8,"experiment2-interactive-0.7",1,0
"5244","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XPQJ9F9GS4T0D7XXN2XT6",NA,9,"experiment2-interactive-0.7",2,3
"5245","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XK3CEG8TKRDHCPKEYD228",NA,9,"experiment2-interactive-0.7",0,0
"5246","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XQXYR3D3XR66TWWDQRD9X",NA,9,"experiment2-interactive-0.7",1,0
"5247","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XNY6YYEPVCFQ04Y44JGKA",NA,9,"experiment2-interactive-0.7",1,2
"5248","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEVM6ZDZJTXCYSYZ2K97","01HN8Y6TD9K4PVH9TH9BF1PFQE",38,4,"experiment2-slider-0.7",3,2
"5249","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEVM6ZDZJTXCYSYZ2K97","01HN8YBABMFJMETAGCKED7MANN",100,4,"experiment2-slider-0.7",0,2
"5250","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEVM6ZDZJTXCYSYZ2K97","01HN8Y5RP7FZSW8X516XXYQYVC",50,4,"experiment2-slider-0.7",3,3
"5251","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEVM6ZDZJTXCYSYZ2K97","01HN8Y87PFH9GYV05Q73FGJ6SK",22,4,"experiment2-slider-0.7",3,1
"5252","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF48SKQ6G4V0FJ9Q46ZT","01HN8Y5RP7FZSW8X516XXYQYVC",63,5,"experiment2-slider-0.7",3,3
"5253","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF48SKQ6G4V0FJ9Q46ZT","01HN8Y87PFH9GYV05Q73FGJ6SK",15,5,"experiment2-slider-0.7",3,1
"5254","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF48SKQ6G4V0FJ9Q46ZT","01HN8YBABMFJMETAGCKED7MANN",100,5,"experiment2-slider-0.7",0,2
"5255","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF48SKQ6G4V0FJ9Q46ZT","01HN8Y6TD9K4PVH9TH9BF1PFQE",34,5,"experiment2-slider-0.7",3,2
"5256","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XNY6YYEPVCFQ04Y44JGKA",68,9,"experiment2-interactive-0.7",1,2
"5257","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XQXYR3D3XR66TWWDQRD9X",100,9,"experiment2-interactive-0.7",1,0
"5258","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XK3CEG8TKRDHCPKEYD228",100,9,"experiment2-interactive-0.7",0,0
"5259","01HN8W02JBQANGA2VRQAF9AFPE","01HN8YA1KQ06P819X1RYR0GPGY","01HN8XPQJ9F9GS4T0D7XXN2XT6",NA,9,"experiment2-interactive-0.7",2,3
"5260","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEX8HV3SHEAQFKQ2PCFB","01HN8Y87PFH9GYV05Q73FGJ6SK",15,6,"experiment2-slider-0.7",3,1
"5261","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEX8HV3SHEAQFKQ2PCFB","01HN8YBABMFJMETAGCKED7MANN",100,6,"experiment2-slider-0.7",0,2
"5262","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEX8HV3SHEAQFKQ2PCFB","01HN8Y6TD9K4PVH9TH9BF1PFQE",23,6,"experiment2-slider-0.7",3,2
"5263","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEX8HV3SHEAQFKQ2PCFB","01HN8Y5RP7FZSW8X516XXYQYVC",34,6,"experiment2-slider-0.7",3,3
"5264","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF2CH3GRX920H3ZYN04E","01HN8Y5RP7FZSW8X516XXYQYVC",50,7,"experiment2-slider-0.7",3,3
"5265","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF2CH3GRX920H3ZYN04E","01HN8Y87PFH9GYV05Q73FGJ6SK",11,7,"experiment2-slider-0.7",3,1
"5266","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF2CH3GRX920H3ZYN04E","01HN8YBABMFJMETAGCKED7MANN",12,7,"experiment2-slider-0.7",0,2
"5267","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF2CH3GRX920H3ZYN04E","01HN8Y6TD9K4PVH9TH9BF1PFQE",34,7,"experiment2-slider-0.7",3,2
"5268","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF0RVEQ01EHPM1CDATAB","01HN8Y5RP7FZSW8X516XXYQYVC",29,8,"experiment2-slider-0.7",3,3
"5269","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF0RVEQ01EHPM1CDATAB","01HN8Y87PFH9GYV05Q73FGJ6SK",14,8,"experiment2-slider-0.7",3,1
"5270","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF0RVEQ01EHPM1CDATAB","01HN8Y6TD9K4PVH9TH9BF1PFQE",87,8,"experiment2-slider-0.7",3,2
"5271","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKF0RVEQ01EHPM1CDATAB","01HN8YBABMFJMETAGCKED7MANN",37,8,"experiment2-slider-0.7",0,2
"5272","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8XF7E2V2PQPVAHNYC2Z791",NA,1,"experiment2-interactive-0.7",3,5
"5273","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8YDSFPQGJQ07RZKRRQ7PJ7",NA,1,"experiment2-interactive-0.7",1,4
"5274","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,1,"experiment2-interactive-0.7",1,2
"5275","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,1,"experiment2-interactive-0.7",1,2
"5276","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEZ5GBHJYXXD8KDCS5SK","01HN8Y5RP7FZSW8X516XXYQYVC",56,9,"experiment2-slider-0.7",3,3
"5277","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEZ5GBHJYXXD8KDCS5SK","01HN8Y87PFH9GYV05Q73FGJ6SK",12,9,"experiment2-slider-0.7",3,1
"5278","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEZ5GBHJYXXD8KDCS5SK","01HN8YBABMFJMETAGCKED7MANN",30,9,"experiment2-slider-0.7",0,2
"5279","01HN8W04VNXB2HBC52VFVB3X5J","01HN8YKEZ5GBHJYXXD8KDCS5SK","01HN8Y6TD9K4PVH9TH9BF1PFQE",25,9,"experiment2-slider-0.7",3,2
"5280","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8YBZR3ZTZ1YXM8MMAX86C1",67,1,"experiment2-interactive-0.7",1,2
"5281","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8XF7E2V2PQPVAHNYC2Z791",NA,1,"experiment2-interactive-0.7",3,5
"5282","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8XQZH6AHQM5WDV6W1TDQF7",68,1,"experiment2-interactive-0.7",1,2
"5283","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAN1K5WGNTXCQH1N1GER","01HN8YDSFPQGJQ07RZKRRQ7PJ7",80,1,"experiment2-interactive-0.7",1,4
"5284","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEBQX55DJAQJ04J2Z8EM","01HN8XCQNHD9S7TC8F11RM4KS8",50,1,"experiment2-slider-0.7",0,0
"5285","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEBQX55DJAQJ04J2Z8EM","01HN8Y8FF44X73CK5RDQ5J8RSX",72,1,"experiment2-slider-0.7",2,5
"5286","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEBQX55DJAQJ04J2Z8EM","01HN8Y8EZW90G0R1669YD48RQX",NA,1,"experiment2-slider-0.7",1,7
"5287","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEBQX55DJAQJ04J2Z8EM","01HN8YC950D4RX9RFD1WHBS2PS",NA,1,"experiment2-slider-0.7",2,2
"5288","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8XF7E2V2PQPVAHNYC2Z791",NA,2,"experiment2-interactive-0.7",3,5
"5289","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8YDSFPQGJQ07RZKRRQ7PJ7",NA,2,"experiment2-interactive-0.7",1,4
"5290","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,2,"experiment2-interactive-0.7",1,2
"5291","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,2,"experiment2-interactive-0.7",1,2
"5292","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVED9PQCM03G6DG9A8PFY","01HN8YC950D4RX9RFD1WHBS2PS",47,2,"experiment2-slider-0.7",2,2
"5293","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVED9PQCM03G6DG9A8PFY","01HN8Y8EZW90G0R1669YD48RQX",90,2,"experiment2-slider-0.7",1,7
"5294","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVED9PQCM03G6DG9A8PFY","01HN8XCQNHD9S7TC8F11RM4KS8",72,2,"experiment2-slider-0.7",0,0
"5295","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVED9PQCM03G6DG9A8PFY","01HN8Y8FF44X73CK5RDQ5J8RSX",71,2,"experiment2-slider-0.7",2,5
"5296","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8XF7E2V2PQPVAHNYC2Z791",NA,2,"experiment2-interactive-0.7",3,5
"5297","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,2,"experiment2-interactive-0.7",1,2
"5298","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8YDSFPQGJQ07RZKRRQ7PJ7",80,2,"experiment2-interactive-0.7",1,4
"5299","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAKAQ7EGGYA8XYN25660","01HN8XQZH6AHQM5WDV6W1TDQF7",68,2,"experiment2-interactive-0.7",1,2
"5300","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEEZ10SHFA7NCK0Z1KB4","01HN8XCQNHD9S7TC8F11RM4KS8",80,3,"experiment2-slider-0.7",0,0
"5301","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEEZ10SHFA7NCK0Z1KB4","01HN8YC950D4RX9RFD1WHBS2PS",38,3,"experiment2-slider-0.7",2,2
"5302","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEEZ10SHFA7NCK0Z1KB4","01HN8Y8EZW90G0R1669YD48RQX",71,3,"experiment2-slider-0.7",1,7
"5303","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEEZ10SHFA7NCK0Z1KB4","01HN8Y8FF44X73CK5RDQ5J8RSX",71,3,"experiment2-slider-0.7",2,5
"5304","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,3,"experiment2-interactive-0.7",1,2
"5305","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8YDSFPQGJQ07RZKRRQ7PJ7",NA,3,"experiment2-interactive-0.7",1,4
"5306","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,3,"experiment2-interactive-0.7",1,2
"5307","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8XF7E2V2PQPVAHNYC2Z791",NA,3,"experiment2-interactive-0.7",3,5
"5308","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEQCQ87DVVXA28D8EX92","01HN8XCQNHD9S7TC8F11RM4KS8",50,4,"experiment2-slider-0.7",0,0
"5309","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEQCQ87DVVXA28D8EX92","01HN8Y8EZW90G0R1669YD48RQX",NA,4,"experiment2-slider-0.7",1,7
"5310","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEQCQ87DVVXA28D8EX92","01HN8YC950D4RX9RFD1WHBS2PS",67,4,"experiment2-slider-0.7",2,2
"5311","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEQCQ87DVVXA28D8EX92","01HN8Y8FF44X73CK5RDQ5J8RSX",71,4,"experiment2-slider-0.7",2,5
"5312","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8XF7E2V2PQPVAHNYC2Z791",NA,3,"experiment2-interactive-0.7",3,5
"5313","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8YBZR3ZTZ1YXM8MMAX86C1",67,3,"experiment2-interactive-0.7",1,2
"5314","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8YDSFPQGJQ07RZKRRQ7PJ7",75,3,"experiment2-interactive-0.7",1,4
"5315","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAPNZPFERFAJXDFMYQE6","01HN8XQZH6AHQM5WDV6W1TDQF7",66,3,"experiment2-interactive-0.7",1,2
"5316","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEH051B9ABFR99NYB4Y2","01HN8XCQNHD9S7TC8F11RM4KS8",70,5,"experiment2-slider-0.7",0,0
"5317","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEH051B9ABFR99NYB4Y2","01HN8Y8EZW90G0R1669YD48RQX",NA,5,"experiment2-slider-0.7",1,7
"5318","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEH051B9ABFR99NYB4Y2","01HN8YC950D4RX9RFD1WHBS2PS",51,5,"experiment2-slider-0.7",2,2
"5319","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEH051B9ABFR99NYB4Y2","01HN8Y8FF44X73CK5RDQ5J8RSX",71,5,"experiment2-slider-0.7",2,5
"5320","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8XF7E2V2PQPVAHNYC2Z791",NA,4,"experiment2-interactive-0.7",3,5
"5321","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,4,"experiment2-interactive-0.7",1,2
"5322","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8YDSFPQGJQ07RZKRRQ7PJ7",NA,4,"experiment2-interactive-0.7",1,4
"5323","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,4,"experiment2-interactive-0.7",1,2
"5324","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEJMS00MS6DBNME8MA5R","01HN8XCQNHD9S7TC8F11RM4KS8",50,6,"experiment2-slider-0.7",0,0
"5325","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEJMS00MS6DBNME8MA5R","01HN8Y8EZW90G0R1669YD48RQX",86,6,"experiment2-slider-0.7",1,7
"5326","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEJMS00MS6DBNME8MA5R","01HN8Y8FF44X73CK5RDQ5J8RSX",71,6,"experiment2-slider-0.7",2,5
"5327","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEJMS00MS6DBNME8MA5R","01HN8YC950D4RX9RFD1WHBS2PS",72,6,"experiment2-slider-0.7",2,2
"5328","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8XF7E2V2PQPVAHNYC2Z791",NA,4,"experiment2-interactive-0.7",3,5
"5329","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8XQZH6AHQM5WDV6W1TDQF7",67,4,"experiment2-interactive-0.7",1,2
"5330","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8YBZR3ZTZ1YXM8MMAX86C1",67,4,"experiment2-interactive-0.7",1,2
"5331","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAXH13297Y9NDFKAG0FF","01HN8YDSFPQGJQ07RZKRRQ7PJ7",75,4,"experiment2-interactive-0.7",1,4
"5332","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEM5YJY76X6WRMMT11BR","01HN8XCQNHD9S7TC8F11RM4KS8",72,7,"experiment2-slider-0.7",0,0
"5333","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEM5YJY76X6WRMMT11BR","01HN8Y8FF44X73CK5RDQ5J8RSX",71,7,"experiment2-slider-0.7",2,5
"5334","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEM5YJY76X6WRMMT11BR","01HN8YC950D4RX9RFD1WHBS2PS",63,7,"experiment2-slider-0.7",2,2
"5335","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVEM5YJY76X6WRMMT11BR","01HN8Y8EZW90G0R1669YD48RQX",88,7,"experiment2-slider-0.7",1,7
"5336","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8XF7E2V2PQPVAHNYC2Z791",NA,5,"experiment2-interactive-0.7",3,5
"5337","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,5,"experiment2-interactive-0.7",1,2
"5338","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,5,"experiment2-interactive-0.7",1,2
"5339","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8YDSFPQGJQ07RZKRRQ7PJ7",NA,5,"experiment2-interactive-0.7",1,4
"5340","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVENVQ8NYZ8EXQ76CQEGD","01HN8XCQNHD9S7TC8F11RM4KS8",70,8,"experiment2-slider-0.7",0,0
"5341","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVENVQ8NYZ8EXQ76CQEGD","01HN8Y8FF44X73CK5RDQ5J8RSX",72,8,"experiment2-slider-0.7",2,5
"5342","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVENVQ8NYZ8EXQ76CQEGD","01HN8YC950D4RX9RFD1WHBS2PS",70,8,"experiment2-slider-0.7",2,2
"5343","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVENVQ8NYZ8EXQ76CQEGD","01HN8Y8EZW90G0R1669YD48RQX",86,8,"experiment2-slider-0.7",1,7
"5344","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVERYHV2FCWM71Z83FEZT","01HN8XCQNHD9S7TC8F11RM4KS8",75,9,"experiment2-slider-0.7",0,0
"5345","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVERYHV2FCWM71Z83FEZT","01HN8Y8EZW90G0R1669YD48RQX",87,9,"experiment2-slider-0.7",1,7
"5346","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVERYHV2FCWM71Z83FEZT","01HN8YC950D4RX9RFD1WHBS2PS",64,9,"experiment2-slider-0.7",2,2
"5347","01HN8XE7ZKP6XQPVR09QQEZXFM","01HN8YVERYHV2FCWM71Z83FEZT","01HN8Y8FF44X73CK5RDQ5J8RSX",71,9,"experiment2-slider-0.7",2,5
"5348","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8XF7E2V2PQPVAHNYC2Z791",NA,5,"experiment2-interactive-0.7",3,5
"5349","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8YBZR3ZTZ1YXM8MMAX86C1",75,5,"experiment2-interactive-0.7",1,2
"5350","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8XQZH6AHQM5WDV6W1TDQF7",67,5,"experiment2-interactive-0.7",1,2
"5351","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAR96ZAF883Z8KXE3174","01HN8YDSFPQGJQ07RZKRRQ7PJ7",80,5,"experiment2-interactive-0.7",1,4
"5352","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8XF7E2V2PQPVAHNYC2Z791",NA,6,"experiment2-interactive-0.7",3,5
"5353","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,6,"experiment2-interactive-0.7",1,2
"5354","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,6,"experiment2-interactive-0.7",1,2
"5355","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8YDSFPQGJQ07RZKRRQ7PJ7",NA,6,"experiment2-interactive-0.7",1,4
"5356","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8XF7E2V2PQPVAHNYC2Z791",NA,6,"experiment2-interactive-0.7",3,5
"5357","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8XQZH6AHQM5WDV6W1TDQF7",67,6,"experiment2-interactive-0.7",1,2
"5358","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8YBZR3ZTZ1YXM8MMAX86C1",67,6,"experiment2-interactive-0.7",1,2
"5359","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAT6RNSR22PXJ2H5RREA","01HN8YDSFPQGJQ07RZKRRQ7PJ7",75,6,"experiment2-interactive-0.7",1,4
"5360","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8XF7E2V2PQPVAHNYC2Z791",NA,7,"experiment2-interactive-0.7",3,5
"5361","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,7,"experiment2-interactive-0.7",1,2
"5362","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8YBZR3ZTZ1YXM8MMAX86C1",NA,7,"experiment2-interactive-0.7",1,2
"5363","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8YDSFPQGJQ07RZKRRQ7PJ7",NA,7,"experiment2-interactive-0.7",1,4
"5364","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8XQZH6AHQM5WDV6W1TDQF7",67,7,"experiment2-interactive-0.7",1,2
"5365","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8XF7E2V2PQPVAHNYC2Z791",NA,7,"experiment2-interactive-0.7",3,5
"5366","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8YBZR3ZTZ1YXM8MMAX86C1",67,7,"experiment2-interactive-0.7",1,2
"5367","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSAZ48AH131AK2C0HGD3F","01HN8YDSFPQGJQ07RZKRRQ7PJ7",75,7,"experiment2-interactive-0.7",1,4
"5368","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSB0P4TDKBRK7KJCCQYPP","01HN8XF7E2V2PQPVAHNYC2Z791",NA,8,"experiment2-interactive-0.7",3,5
"5369","01HN8W03A24E1A2Y4D0TMPHHJH","01HN8YSB0P4TDKBRK7KJCCQYPP","01HN8XQZH6AHQM5WDV6W1TDQF7",NA,8,"experiment2-interactive-0.7",1,2
